lat,lon,n,r_plant_km,r_cover_km,area_km2,emissions_t,capacity,subsector
35.98360,126.73070,1,0.000,2.000,0.5027,318220.0000,718.4000,electricity-generation
37.37310,127.89030,1,0.000,2.000,0.5027,0.0000,10.0000,electricity-generation
37.54420,126.91990,3,6.943,8.943,151.4559,968640.0000,838.1000,electricity-generation
36.66090,126.68840,1,0.000,2.000,0.5027,926919.0000,500.0000,electricity-generation
33.23680,126.34050,1,0.000,2.000,0.5027,430030.0000,487.7000,electricity-generation
37.02540,127.00180,1,0.000,2.000,0.5027,1117611.0000,830.0000,electricity-generation
37.73710,126.71990,1,0.000,2.000,0.5027,832980.0000,515.5000,electricity-generation
37.83090,126.78590,1,0.000,2.000,0.5027,3919300.0000,1747.6000,electricity-generation
36.01445,129.39266,7,6.456,8.456,130.9486,33160192.7184,2480089.8301,iron-and-steel
37.41352,129.17714,2,1.186,3.186,4.4170,6566891.9326,859058.9041,electricity-generation
37.18600,129.34180,1,0.000,2.000,0.5027,3457500.0000,2044.0000,electricity-generation
36.50840,127.28066,2,5.347,7.347,89.8075,1665511.0000,1160.4500,electricity-generation
36.14410,126.49590,2,0.923,2.923,2.6769,2984290.0000,1018.0000,electricity-generation
36.78320,126.45140,1,0.000,2.000,0.5027,0.0000,25.0000,electricity-generation
36.98600,129.14580,1,0.000,2.000,0.5027,0.0000,39.0000,electricity-generation
37.25320,127.47790,1,0.000,2.000,0.5027,323082.0000,570.0000,electricity-generation
37.37050,126.64030,1,0.000,2.000,0.5027,304673.0000,187.3000,electricity-generation
35.19610,126.83010,1,0.000,2.000,0.5027,162983.0000,118.2500,electricity-generation
36.90330,126.23430,1,0.000,2.000,0.5027,24058000.0000,6141.0000,electricity-generation
34.95380,128.42640,1,0.000,2.000,0.5027,1853000.0000,1090.0000,electricity-generation
37.36150,127.65820,1,0.000,2.000,0.5027,2010220.0000,1000.0000,electricity-generation
37.23690,126.43610,1,0.000,2.000,0.5027,19246000.0000,5080.0000,electricity-generation
37.16290,128.49230,1,0.000,2.000,0.5027,948020.0000,848.0000,electricity-generation
34.91314,127.59290,2,2.327,4.327,17.0185,1890296.0567,2239.0151,electricity-generation
42.67650,21.08590,1,0.000,2.000,0.5027,5947400.0000,1325.0000,electricity-generation
28.70905,48.36243,3,2.855,4.855,25.6084,30452663.9410,622767.0000,electricity-generation
29.36800,47.79140,1,0.000,2.000,0.5027,7664300.0000,3703.5000,electricity-generation
29.56420,48.17070,1,0.000,2.000,0.5027,13215700.0000,7096.7000,electricity-generation
29.03219,48.14798,7,5.079,7.079,81.0489,18581700.9789,1471103.7127,oil-and-gas-refining
29.35150,47.94030,1,0.000,2.000,0.5027,388140.0000,252.0000,electricity-generation
28.61070,47.91330,1,0.000,2.000,0.5027,345300.0000,210.0000,electricity-generation
19.69130,101.27820,1,0.000,2.000,0.5027,10333400.0000,1878.0000,electricity-generation
34.46460,35.89350,1,0.000,2.000,0.5027,453540.0000,435.0000,electricity-generation
34.32673,35.72950,4,6.478,8.478,131.8547,2904419.1484,492752.7397,electricity-generation
33.63646,35.41345,3,1.818,3.818,10.3853,1035341.9475,115077.9342,electricity-generation
33.96920,35.60430,2,0.400,2.400,0.5035,970590.0000,930.0000,electricity-generation
33.82050,35.90030,1,0.000,2.000,0.5027,75431.0000,60.0000,electricity-generation
33.49620,35.33800,1,0.000,2.000,0.5027,247750.0000,290.0000,electricity-generation
33.06270,11.82220,1,0.000,2.000,0.5027,180820.0000,120.0000,electricity-generation
32.62350,14.32960,1,0.000,2.000,0.5027,3148000.0000,1610.0000,electricity-generation
32.67920,12.87820,1,0.000,2.000,0.5027,212440.0000,141.0000,electricity-generation
32.78759,12.68078,2,1.491,3.491,6.9804,2098137.5042,121505.0000,electricity-generation
32.78120,22.58740,1,0.000,2.000,0.5027,228520.0000,195.0000,electricity-generation
27.22156,14.88990,2,0.029,2.029,0.5027,245393.0000,202.0000,electricity-generation
32.88650,13.19170,1,0.000,2.000,0.5027,116394.0000,100.0000,electricity-generation
31.21740,16.34700,1,0.000,2.000,0.5027,1561900.0000,700.0000,electricity-generation
32.33361,15.23364,3,1.327,3.327,5.5307,3900522.0000,147140.8367,electricity-generation
32.20190,20.13260,1,0.000,2.000,0.5027,1866700.0000,1825.0000,electricity-generation
27.03800,14.43110,1,0.000,2.000,0.5027,1165490.0000,750.0000,electricity-generation
27.59540,21.61890,1,0.000,2.000,0.5027,1456000.0000,855.0000,electricity-generation
32.77600,13.09830,1,0.000,2.000,0.5027,919090.0000,610.0000,electricity-generation
32.05850,23.98054,2,1.854,3.854,10.8045,1704186.9056,20998.0000,electricity-generation
26.56380,12.67950,1,0.000,2.000,0.5027,1001530.0000,671.9900,electricity-generation
31.95550,11.14530,1,0.000,2.000,0.5027,1517700.0000,936.0000,electricity-generation
32.82440,12.97440,1,0.000,2.000,0.5027,948660.0000,624.0000,electricity-generation
30.95550,20.11650,1,0.000,2.000,0.5027,1425100.0000,785.0000,electricity-generation
6.28500,80.84930,1,0.000,2.000,0.5027,126308.0000,105.0000,electricity-generation
6.96809,79.90616,7,6.133,8.133,118.1730,1487569.9884,51218.2000,electricity-generation
6.82140,81.29480,1,0.000,2.000,0.5027,0.0000,10.0000,electricity-generation
8.01720,79.72250,1,0.000,2.000,0.5027,5633200.0000,900.0000,electricity-generation
9.73977,80.03374,2,0.145,2.145,0.5027,61103.0000,50.8000,electricity-generation
8.57490,81.19720,1,0.000,2.000,0.5027,0.0000,18.0000,electricity-generation
55.08540,24.33403,2,0.190,2.190,0.5027,888193.0000,140214.8363,electricity-generation
54.92061,24.01688,2,1.625,3.625,8.2915,23695.2000,84.0000,electricity-generation
55.68090,21.20310,1,0.000,2.000,0.5027,0.0000,20.0000,electricity-generation
54.77010,24.64740,1,0.000,2.000,0.5027,465798.0000,1045.0000,electricity-generation
56.38576,22.17599,2,0.513,2.513,0.8254,1980552.4297,200210.0000,electricity-generation
55.74759,24.36956,2,3.719,5.719,43.4408,27833.4400,11557555.2806,electricity-generation
55.90970,23.31100,1,0.000,2.000,0.5027,2372.2000,13.8000,electricity-generation
54.66740,25.15058,2,0.401,2.401,0.5064,0.0000,80.0000,electricity-generation
49.48423,5.99804,7,9.966,11.966,312.0263,972395.0891,96175102.5779,iron-and-steel
56.63570,23.70980,1,0.000,2.000,0.5027,0.0000,23.0000,electricity-generation
56.96270,24.03560,1,0.000,2.000,0.5027,29953.0000,48.0000,electricity-generation
56.99040,24.17880,1,0.000,2.000,0.5027,86677.0000,144.0000,electricity-generation
56.91800,24.27660,1,0.000,2.000,0.5027,578311.0000,840.0000,electricity-generation
22.13931,113.58040,3,7.439,9.439,173.8529,140090.0000,564.1800,electricity-generation
34.07050,-2.10490,1,0.000,2.000,0.5027,864380.0000,472.0000,electricity-generation
33.56073,-7.48408,3,6.814,8.814,145.8497,559473.8224,146286.1918,iron-and-steel
35.59976,-5.43450,2,4.220,6.220,55.9591,1060389.4350,212433.7671,electricity-generation
33.60710,-7.57050,1,0.000,2.000,0.5027,460550.0000,120.0000,electricity-generation
34.30950,-2.19050,1,0.000,2.000,0.5027,1501000.0000,350.0000,electricity-generation
33.10526,-8.63715,3,7.971,9.971,199.6287,12895106.2551,137946.4110,iron-and-steel
34.28600,-6.56180,1,0.000,2.000,0.5027,484700.0000,615.0000,electricity-generation
33.68150,-7.43530,2,0.943,2.943,2.7940,2617600.0000,1012.5000,electricity-generation
32.14910,-9.28230,1,0.000,2.000,0.5027,6435600.0000,1388.2000,electricity-generation
35.58920,-5.98660,1,0.000,2.000,0.5027,899680.0000,400.0000,electricity-generation
28.46880,-11.33900,1,0.000,2.000,0.5027,79216.0000,116.0000,electricity-generation
47.02926,28.88984,2,1.752,3.752,9.6385,704239.0000,302.0000,electricity-generation
47.74920,27.89380,1,0.000,2.000,0.5027,55967.0000,24.0000,electricity-generation
46.62900,29.93970,1,0.000,2.000,0.5027,1689800.0000,980.0000,electricity-generation
-18.19830,49.35980,1,0.000,2.000,0.5027,624650.0000,150.0000,electricity-generation
-19.80000,46.61670,1,0.000,2.000,0.5027,0.0000,0.0000,electricity-generation
-18.93816,47.60529,2,1.660,3.660,8.6573,257430.0000,171.0000,electricity-generation
-18.84910,47.48070,1,0.000,2.000,0.5027,60218.0000,40.0000,electricity-generation
-23.35000,43.66670,1,0.000,2.000,0.5027,2785.2000,1.8500,electricity-generation
4.20410,73.53800,1,0.000,2.000,0.5027,0.0000,80.0000,electricity-generation
17.85830,-93.11682,3,0.487,2.487,0.7466,2087530.0000,834.2400,electricity-generation
22.06512,-98.85048,2,2.988,4.988,28.0533,1336954.4608,85481.5068,electricity-generation
31.24625,-109.59868,2,2.820,4.820,24.9880,1484790.0000,761.1000,electricity-generation
26.87743,-101.41998,2,0.452,2.452,0.6427,844019.1466,467307.5877,electricity-generation
22.43516,-98.00470,2,3.835,5.835,46.1999,2529870.0000,560.0000,electricity-generation
22.49718,-97.90323,3,0.367,2.367,0.5027,4988970.0000,2636.0000,electricity-generation
24.20228,-110.26696,3,4.926,6.926,76.2344,890360.0000,461.6800,electricity-generation
32.59913,-115.63894,3,2.127,4.127,14.2099,3327580.0000,1944.0000,electricity-generation
19.52710,-103.43700,1,0.000,2.000,0.5027,0.0000,15.5000,electricity-generation
31.99280,-116.85080,1,0.000,2.000,0.5027,541570.0000,300.0000,electricity-generation
20.38100,-99.97770,1,0.000,2.000,0.5027,112939.0000,54.2000,electricity-generation
21.24483,-100.61013,2,0.288,2.288,0.5027,1654200.0000,815.0000,electricity-generation
21.58420,-104.82300,1,0.000,2.000,0.5027,0.0000,35.4000,electricity-generation
18.09198,-94.37496,10,5.315,7.315,88.7385,3199730.6755,202028.9843,electricity-generation
18.62947,-96.71430,2,4.114,6.114,53.1812,0.0000,37.8000,electricity-generation
17.93970,-91.73310,1,0.000,2.000,0.5027,261050.0000,275.0000,electricity-generation
21.10648,-86.83819,2,4.275,6.275,57.4159,372460.0000,206.0000,electricity-generation
28.47623,-100.69404,2,1.497,3.497,7.0403,6845700.0000,2600.0000,electricity-generation
27.93680,-110.86435,2,0.154,2.154,0.5027,1361260.0000,968.0000,electricity-generation
31.46253,-106.46742,2,5.551,7.551,96.8170,1911350.7199,102827.8082,electricity-generation
20.57353,-101.17200,5,1.660,3.660,8.6555,7155789.4796,247103.1500,electricity-generation
21.83340,-100.93349,2,0.148,2.148,0.5027,1893220.0000,1137.2000,electricity-generation
17.99256,-94.54460,5,7.612,9.612,182.0348,2667956.1692,343936.1890,electricity-generation
18.80130,-98.87820,1,0.000,2.000,0.5027,1216310.0000,690.0000,electricity-generation
32.56525,-115.28920,2,0.112,2.112,0.5027,2411950.0000,591.6000,electricity-generation
28.44426,-105.91926,2,0.276,2.276,0.5027,2240230.0000,1091.1800,electricity-generation
31.32954,-106.48736,2,0.360,2.360,0.5027,3488710.0000,1333.0000,electricity-generation
19.27070,-99.12720,1,0.000,2.000,0.5027,113296.0000,32.0000,electricity-generation
22.37530,-97.89090,1,0.000,2.000,0.5027,652380.0000,350.0000,electricity-generation
18.61180,-92.26300,1,0.000,2.000,0.5027,1500700.0000,341.6000,electricity-generation
19.25489,-98.41591,3,2.048,4.048,13.1716,326560.6700,17312.7616,chemicals
17.88520,-92.49020,1,0.000,2.000,0.5027,56004.0000,59.0000,electricity-generation
18.37340,-95.74250,1,0.000,2.000,0.5027,0.0000,24.2000,electricity-generation
25.60082,-100.90649,5,4.135,6.135,53.7122,1907022.6862,138146.0811,electricity-generation
19.08560,-96.14640,1,0.000,2.000,0.5027,865550.0000,452.0000,electricity-generation
25.72424,-100.09049,4,4.052,6.052,51.5726,5872290.0000,2497.2100,electricity-generation
20.45730,-100.12050,1,0.000,2.000,0.5027,1621200.0000,637.5000,electricity-generation
25.98110,-98.06330,1,0.000,2.000,0.5027,2125400.0000,556.7500,electricity-generation
27.92610,-110.78180,1,0.000,2.000,0.5027,2488400.0000,1482.0000,electricity-generation
19.74657,-98.67151,2,7.597,9.597,181.3030,1368998.8190,85681.5068,electricity-generation
20.69438,-88.26735,2,0.417,2.417,0.5456,1428940.0000,886.2000,electricity-generation
28.16820,-105.44180,1,0.000,2.000,0.5027,421870.0000,300.0000,electricity-generation
28.48057,-106.73163,2,1.366,3.366,5.8650,323282.4000,8043.6885,electricity-generation
25.59879,-103.47072,2,0.884,2.884,2.4531,1418260.0000,744.0000,electricity-generation
24.81470,-112.09160,1,0.000,2.000,0.5027,148250.0000,106.1300,electricity-generation
19.62690,-98.54660,1,0.000,2.000,0.5027,127884.0000,50.0000,electricity-generation
25.49480,-103.57040,1,0.000,2.000,0.5027,449990.0000,320.0000,electricity-generation
29.09390,-111.09650,1,0.000,2.000,0.5027,616460.0000,250.0000,electricity-generation
29.03470,-110.83430,1,0.000,2.000,0.5027,481350.0000,259.0000,electricity-generation
15.09460,-92.49280,1,0.000,2.000,0.5027,0.0000,12.0000,electricity-generation
18.04950,-96.15490,1,0.000,2.000,0.5027,0.0000,63.5000,electricity-generation
18.51130,-98.60780,1,0.000,2.000,0.5027,0.0000,15.0000,electricity-generation
21.77390,-98.45430,1,0.000,2.000,0.5027,0.0000,21.8000,electricity-generation
21.50130,-104.88750,1,0.000,2.000,0.5027,0.0000,10.0000,electricity-generation
18.89760,-96.79220,1,0.000,2.000,0.5027,0.0000,10.0000,electricity-generation
19.42830,-96.40200,1,0.000,2.000,0.5027,0.0000,70.0000,electricity-generation
22.01880,-98.18060,1,0.000,2.000,0.5027,0.0000,69.1000,electricity-generation
22.01620,-99.04760,1,0.000,2.000,0.5027,0.0000,16.0000,electricity-generation
20.54420,-104.05310,1,0.000,2.000,0.5027,0.0000,12.3000,electricity-generation
22.53250,-99.33460,1,0.000,2.000,0.5027,0.0000,49.0000,electricity-generation
17.94610,-94.28270,1,0.000,2.000,0.5027,0.0000,14.4000,electricity-generation
20.66930,-103.71830,1,0.000,2.000,0.5027,0.0000,37.0000,electricity-generation
23.19030,-106.35550,1,0.000,2.000,0.5027,1881800.0000,616.0000,electricity-generation
25.60790,-109.05150,1,0.000,2.000,0.5027,1533100.0000,320.0000,electricity-generation
30.52190,-109.61970,1,0.000,2.000,0.5027,1232990.0000,516.2000,electricity-generation
16.27700,-92.45340,1,0.000,2.000,0.5027,0.0000,13.0000,electricity-generation
25.77250,-103.28510,1,0.000,2.000,0.5027,298690.0000,60.8000,electricity-generation
19.79560,-90.61280,1,0.000,2.000,0.5027,158200.0000,112.5000,electricity-generation
25.67370,-99.45990,1,0.000,2.000,0.5027,1695000.0000,554.0000,electricity-generation
19.02780,-104.31920,1,0.000,2.000,0.5027,8994900.0000,2860.0000,electricity-generation
20.92165,-89.70405,5,5.003,7.003,78.6367,2413491.9878,224840.3594,electricity-generation
32.60550,-115.46110,1,0.000,2.000,0.5027,131087.0000,72.5000,electricity-generation
25.86880,-100.36130,2,6.889,8.889,149.0916,2956500.0000,1692.7000,electricity-generation
24.22910,-104.47980,1,0.000,2.000,0.5027,853610.0000,460.0000,electricity-generation
18.85908,-97.04244,4,2.477,4.477,19.2798,681789.1656,301004.8872,electricity-generation
32.41820,-114.71450,1,0.000,2.000,0.5027,953010.0000,220.0000,electricity-generation
21.01430,-97.33380,1,0.000,2.000,0.5027,3670700.0000,2327.5800,electricity-generation
25.70859,-100.31436,6,8.911,10.911,249.4762,2273544.5132,272076.9219,electricity-generation
17.89920,-93.19280,1,0.000,2.000,0.5027,333580.0000,120.7000,electricity-generation
25.72140,-99.97210,1,0.000,2.000,0.5027,1612800.0000,1025.0000,electricity-generation
17.98370,-102.11540,1,0.000,2.000,0.5027,6615700.0000,2778.0000,electricity-generation
20.52580,-97.49330,1,0.000,2.000,0.5027,560580.0000,117.0000,electricity-generation
18.00560,-93.58670,1,0.000,2.000,0.5027,0.0000,14.0000,electricity-generation
32.36940,-117.07090,1,0.000,2.000,0.5027,4684500.0000,1839.2200,electricity-generation
20.76940,-103.33600,1,0.000,2.000,0.5027,0.0000,11.4000,electricity-generation
19.95820,-99.29460,1,0.000,2.000,0.5027,0.0000,33.0000,electricity-generation
29.90700,-112.69330,1,0.000,2.000,0.5027,3028200.0000,632.0000,electricity-generation
16.21141,-95.17390,2,0.424,2.424,0.5645,2162220.8043,330059.6600,electricity-generation
22.26695,-97.80527,2,0.529,2.529,0.8803,1684300.3485,190129.0000,electricity-generation
25.59042,-99.94323,2,0.493,2.493,0.7628,2491042.1322,275114.0000,electricity-generation
20.04939,-99.27778,3,0.922,2.922,2.6683,4045677.9903,315969.0000,electricity-generation
25.79950,-97.78390,1,0.000,2.000,0.5027,2906300.0000,1620.0000,electricity-generation
19.11940,-98.24120,1,0.000,2.000,0.5027,722750.0000,369.0000,electricity-generation
18.78830,-96.89770,1,0.000,2.000,0.5027,0.0000,31.5000,electricity-generation
18.27630,-88.68410,1,0.000,2.000,0.5027,0.0000,49.0000,electricity-generation
18.08930,-93.35640,1,0.000,2.000,0.5027,0.0000,25.2000,electricity-generation
19.68440,-103.24440,1,0.000,2.000,0.5027,0.0000,10.4700,electricity-generation
21.31228,-98.75699,2,0.198,2.198,0.5027,2888600.0000,1650.0000,electricity-generation
20.55200,-103.07470,1,0.000,2.000,0.5027,1559600.0000,874.0000,electricity-generation
25.97367,-108.99329,2,0.184,2.184,0.5027,3439800.0000,1787.5000,electricity-generation
25.76670,-100.54230,1,0.000,2.000,0.5027,495330.0000,284.0000,electricity-generation
18.26260,-96.16320,1,0.000,2.000,0.5027,0.0000,40.0000,electricity-generation
20.84143,-97.24945,3,0.961,2.961,2.9008,3858190.0000,1926.0000,electricity-generation
19.61884,-98.97776,2,4.242,6.242,56.5267,2258752.4000,9311.6885,electricity-generation
41.05830,21.48430,1,0.000,2.000,0.5027,2292100.0000,699.0000,electricity-generation
41.45770,22.16140,1,0.000,2.000,0.5027,4695.4000,198.0000,electricity-generation
41.98828,21.45607,4,4.246,6.246,56.6306,1095708.9019,173405.6849,electricity-generation
12.64719,-7.97283,2,4.179,6.179,54.8721,451404.0000,283.2900,electricity-generation
12.53760,-11.37340,1,0.000,2.000,0.5027,246640.0000,54.8000,electricity-generation
14.37710,-11.38010,1,0.000,2.000,0.5027,405110.0000,90.0000,electricity-generation
12.58310,-7.89430,1,0.000,2.000,0.5027,450080.0000,100.0000,electricity-generation
35.83350,14.55620,1,0.000,2.000,0.5027,1025230.0000,568.1000,electricity-generation
21.38519,95.37447,6,0.770,2.770,1.8621,1352629.1155,34669.7627,electricity-generation
16.77715,96.13066,2,0.162,2.162,0.5027,487460.0000,471.2000,electricity-generation
16.81401,96.22565,4,0.413,2.413,0.5348,653557.0000,672.9000,electricity-generation
16.65500,96.26801,2,1.092,3.092,3.7468,876931.0000,395.0000,electricity-generation
16.98000,96.12500,1,0.000,2.000,0.5027,153800.0000,154.2000,electricity-generation
19.40230,93.50010,1,0.000,2.000,0.5027,251900.0000,225.0000,electricity-generation
21.66770,96.15230,1,0.000,2.000,0.5027,329000.0000,144.8000,electricity-generation
21.58706,96.23222,4,3.206,5.206,32.2838,2174190.4854,473603.4507,cement
21.03000,94.41800,1,0.000,2.000,0.5027,126574.0000,54.3000,electricity-generation
